"uid" "id" "ensembleid" "symbol"
1849 "3827" "9606.ENSP00000265023" "KNG1"
1850 "3831" "9606.ENSP00000414982" "KLC1"
1851 "3835" "9606.ENSP00000160827" "KIF22"
1852 "3836" "9606.ENSP00000343701" "KPNA1"
1853 "3837" "9606.ENSP00000290158" "KPNB1"
1854 "3838" "9606.ENSP00000332455" "KPNA2"
1855 "3845" "9606.ENSP00000256078" "KRAS"
1856 "3848" "9606.ENSP00000252244" "KRT1"
1857 "3852" "9606.ENSP00000252242" "KRT5"
1858 "3853" "9606.ENSP00000369317" "KRT6A"
1859 "3856" "9606.ENSP00000293308" "KRT8"
1860 "3858" "9606.ENSP00000269576" "KRT10"
1861 "3859" "9606.ENSP00000251643" "KRT12"
1862 "3861" "9606.ENSP00000167586" "KRT14"
1863 "3866" "9606.ENSP00000254043" "KRT15"
1864 "3868" "9606.ENSP00000301653" "KRT16"
1865 "3872" "9606.ENSP00000308452" "KRT17"
1866 "3875" "9606.ENSP00000373487" "KRT18"
1867 "3892" "9606.ENSP00000452237" "KRT86"
1868 "3897" "9606.ENSP00000359074" "L1CAM"
1869 "3902" "9606.ENSP00000203629" "LAG3"
1870 "3908" "9606.ENSP00000400365" "LAMA2"
1871 "3909" "9606.ENSP00000324532" "LAMA3"
1872 "3911" "9606.ENSP00000252999" "LAMA5"
1873 "3912" "9606.ENSP00000222399" "LAMB1"
1874 "3913" "9606.ENSP00000307156" "LAMB2"
1875 "3914" "9606.ENSP00000348384" "LAMB3"
1876 "3915" "9606.ENSP00000258341" "LAMC1"
1877 "3916" "9606.ENSP00000333298" "LAMP1"
1878 "3918" "9606.ENSP00000264144" "LAMC2"
1879 "3920" "9606.ENSP00000408411" "LAMP2"
1880 "3925" "9606.ENSP00000410452" "STMN1"
1881 "3927" "9606.ENSP00000325240" "LASP1"
1882 "3929" "9606.ENSP00000217407" "LBP"
1883 "3936" "9606.ENSP00000315757" "LCP1"
1884 "3937" "9606.ENSP00000046794" "LCP2"
1885 "3938" "9606.ENSP00000264162" "LCT"
1886 "3945" "9606.ENSP00000229319" "LDHB"
1887 "3949" "9606.ENSP00000454071" "LDLR"
1888 "3950" "9606.ENSP00000274507" "LECT2"
1889 "3952" "9606.ENSP00000312652" "LEP"
1890 "3953" "9606.ENSP00000330393" "LEPR"
1891 "3955" "9606.ENSP00000222725" "LFNG"
1892 "3956" "9606.ENSP00000215909" "LGALS1"
1893 "3958" "9606.ENSP00000254301" "LGALS3"
1894 "3959" "9606.ENSP00000262776" "LGALS3BP"
1895 "3960" "9606.ENSP00000302100" "LGALS4"
1896 "3963" "9606.ENSP00000313571" "LGALS7"
1897 "3965" "9606.ENSP00000378856" "LGALS9"
1898 "3972" "9606.ENSP00000221421" "LHB"
1899 "3973" "9606.ENSP00000294954" "LHCGR"
1900 "3975" "9606.ENSP00000254457" "LHX1"
1901 "3976" "9606.ENSP00000249075" "LIF"
1902 "3977" "9606.ENSP00000263409" "LIFR"
1903 "3983" "9606.ENSP00000338190" "ABLIM1"
1904 "3985" "9606.ENSP00000339916" "LIMK2"
1905 "3987" "9606.ENSP00000446121" "LIMS1"
1906 "3990" "9606.ENSP00000299022" "LIPC"
1907 "3991" "9606.ENSP00000244289" "LIPE"
1908 "3993" "9606.ENSP00000376333" "LLGL2"
1909 "3996" "9606.ENSP00000321537" "LLGL1"
1910 "4001" "9606.ENSP00000261366" "LMNB1"
1911 "4005" "9606.ENSP00000257818" "LMO2"
1912 "4007" "9606.ENSP00000365494" "PRICKLE3"
1913 "4008" "9606.ENSP00000433352" "LMO7"
1914 "4009" "9606.ENSP00000294816" "LMX1A"
1915 "4010" "9606.ENSP00000347684" "LMX1B"
1916 "4012" "9606.ENSP00000231368" "LNPEP"
1917 "4014" "9606.ENSP00000357731" "LOR"
1918 "4015" "9606.ENSP00000231004" "LOX"
1919 "4017" "9606.ENSP00000373783" "LOXL2"
1920 "4023" "9606.ENSP00000309757" "LPL"
1921 "4026" "9606.ENSP00000318089" "LPP"
1922 "4034" "9606.ENSP00000309689" "LRCH4"
1923 "4035" "9606.ENSP00000243077" "LRP1"
1924 "4036" "9606.ENSP00000263816" "LRP2"
1925 "4040" "9606.ENSP00000261349" "LRP6"
1926 "4041" "9606.ENSP00000294304" "LRP5"
1927 "4043" "9606.ENSP00000421922" "LRPAP1"
1928 "4047" "9606.ENSP00000348762" "LSS"
1929 "4048" "9606.ENSP00000228740" "LTA4H"
1930 "4049" "9606.ENSP00000403495" "LTA"
1931 "4050" "9606.ENSP00000410481" "LTB"
1932 "4052" "9606.ENSP00000386043" "LTBP1"
1933 "4055" "9606.ENSP00000228918" "LTBR"
1934 "4056" "9606.ENSP00000292596" "LTC4S"
1935 "4058" "9606.ENSP00000263800" "LTK"
1936 "4060" "9606.ENSP00000266718" "LUM"
1937 "4061" "9606.ENSP00000292494" "LY6E"
1938 "4064" "9606.ENSP00000256447" "CD180"
1939 "4065" "9606.ENSP00000451511" "LY75"
1940 "4066" "9606.ENSP00000264824" "LYL1"
1941 "4067" "9606.ENSP00000428924" "LYN"
1942 "4068" "9606.ENSP00000360181" "SH2D1A"
1943 "4069" "9606.ENSP00000261267" "LYZ"
1944 "4071" "9606.ENSP00000304277" "TM4SF1"
1945 "4072" "9606.ENSP00000263735" "EPCAM"
1946 "4082" "9606.ENSP00000357624" "MARCKS"
1947 "4084" "9606.ENSP00000264444" "MXD1"
1948 "4085" "9606.ENSP00000296509" "MAD2L1"
1949 "4086" "9606.ENSP00000305769" "SMAD1"
1950 "4087" "9606.ENSP00000262160" "SMAD2"
1951 "4089" "9606.ENSP00000341551" "SMAD4"
1952 "4090" "9606.ENSP00000441954" "SMAD5"
1953 "4091" "9606.ENSP00000288840" "SMAD6"
1954 "4092" "9606.ENSP00000262158" "SMAD7"
1955 "4093" "9606.ENSP00000369154" "SMAD9"
1956 "4094" "9606.ENSP00000327048" "MAF"
1957 "4097" "9606.ENSP00000350369" "MAFG"
1958 "4101" "9606.ENSP00000333487" "MAGEA2"
1959 "4113" "9606.ENSP00000368273" "MAGEB2"
1960 "4116" "9606.ENSP00000360525" "MAGOH"
1961 "4117" "9606.ENSP00000313021" "MAK"
1962 "4118" "9606.ENSP00000310880" "MAL"
1963 "4121" "9606.ENSP00000357453" "MAN1A1"
1964 "4122" "9606.ENSP00000353655" "MAN2A2"
1965 "4123" "9606.ENSP00000267978" "MAN2C1"
1966 "4124" "9606.ENSP00000261483" "MAN2A1"
1967 "4128" "9606.ENSP00000340684" "MAOA"
1968 "4129" "9606.ENSP00000367309" "MAOB"
1969 "4131" "9606.ENSP00000296755" "MAP1B"
1970 "4133" "9606.ENSP00000353508" "MAP2"
1971 "4134" "9606.ENSP00000353375" "MAP4"
1972 "4139" "9606.ENSP00000355884" "MARK1"
1973 "4140" "9606.ENSP00000411397" "MARK3"
1974 "4144" "9606.ENSP00000303147" "MAT2A"
1975 "4145" "9606.ENSP00000378485" "MATK"
1976 "4147" "9606.ENSP00000430487" "MATN2"
1977 "4148" "9606.ENSP00000383894" "MATN3"
1978 "4149" "9606.ENSP00000351490" "MAX"
1979 "4150" "9606.ENSP00000219782" "MAZ"
1980 "4151" "9606.ENSP00000352835" "MB"
1981 "4153" "9606.ENSP00000363079" "MBL2"
1982 "4157" "9606.ENSP00000451560" "MC1R"
1983 "4158" "9606.ENSP00000333821" "MC2R"
1984 "4159" "9606.ENSP00000243911" "MC3R"
1985 "4160" "9606.ENSP00000299766" "MC4R"
1986 "4161" "9606.ENSP00000318077" "MC5R"
1987 "4162" "9606.ENSP00000264036" "MCAM"
1988 "4168" "9606.ENSP00000430276" "MCF2"
1989 "4170" "9606.ENSP00000358022" "MCL1"
1990 "4171" "9606.ENSP00000265056" "MCM2"
1991 "4172" "9606.ENSP00000229854" "MCM3"
1992 "4173" "9606.ENSP00000262105" "MCM4"
1993 "4174" "9606.ENSP00000216122" "MCM5"
1994 "4175" "9606.ENSP00000264156" "MCM6"
1995 "4176" "9606.ENSP00000307288" "MCM7"
1996 "4189" "9606.ENSP00000249356" "DNAJB9"
1997 "4190" "9606.ENSP00000438144" "MDH1"
1998 "4192" "9606.ENSP00000352852" "MDK"
1999 "4194" "9606.ENSP00000356150" "MDM4"
2000 "4199" "9606.ENSP00000358719" "ME1"
2001 "4200" "9606.ENSP00000321070" "ME2"
2002 "4204" "9606.ENSP00000395535" "MECP2"
2003 "4208" "9606.ENSP00000340874" "MEF2C"
2004 "4209" "9606.ENSP00000271555" "MEF2D"
2005 "4210" "9606.ENSP00000219596" "MEFV"
2006 "4211" "9606.ENSP00000272369" "MEIS1"
2007 "4212" "9606.ENSP00000453793" "MEIS2"
2008 "4214" "9606.ENSP00000382423" "MAP3K1"
2009 "4215" "9606.ENSP00000354927" "MAP3K3"
2010 "4216" "9606.ENSP00000375986" "MAP3K4"
2011 "4217" "9606.ENSP00000351908" "MAP3K5"
2012 "4218" "9606.ENSP00000300935" "RAB8A"
2013 "4221" "9606.ENSP00000337088" "MEN1"
2014 "4222" "9606.ENSP00000321684" "MEOX1"
2015 "4223" "9606.ENSP00000262041" "MEOX2"
2016 "4224" "9606.ENSP00000230588" "MEP1A"
2017 "4225" "9606.ENSP00000269202" "MEP1B"
2018 "4233" "9606.ENSP00000317272" "MET"
2019 "4239" "9606.ENSP00000378957" "MFAP4"
2020 "4240" "9606.ENSP00000268150" "MFGE8"
2021 "4241" "9606.ENSP00000296350" "MELTF"
2022 "4242" "9606.ENSP00000349490" "MFNG"
2023 "4248" "9606.ENSP00000345270" "MGAT3"
2024 "4249" "9606.ENSP00000281923" "MGAT5"
2025 "4254" "9606.ENSP00000228280" "KITLG"
2026 "4255" "9606.ENSP00000302111" "MGMT"
2027 "4256" "9606.ENSP00000228938" "MGP"
2028 "4261" "9606.ENSP00000316328" "CIITA"
2029 "4267" "9606.ENSP00000370588" "CD99"
2030 "4282" "9606.ENSP00000215754" "MIF"
2031 "4283" "9606.ENSP00000354901" "CXCL9"
2032 "4284" "9606.ENSP00000257979" "MIP"
2033 "4286" "9606.ENSP00000295600" "MITF"
2034 "4287" "9606.ENSP00000376965" "ATXN3"
2035 "4288" "9606.ENSP00000357643" "MKI67"
2036 "4289" "9606.ENSP00000323527" "MKLN1"
2037 "4292" "9606.ENSP00000231790" "MLH1"
2038 "4293" "9606.ENSP00000451263" "MAP3K9"
2039 "4294" "9606.ENSP00000253055" "MAP3K10"
2040 "4295" "9606.ENSP00000388825" "MLN"
2041 "4296" "9606.ENSP00000309597" "MAP3K11"
2042 "4298" "9606.ENSP00000252674" "MLLT1"
2043 "4299" "9606.ENSP00000378578" "AFF1"
2044 "4300" "9606.ENSP00000369695" "MLLT3"
2045 "4303" "9606.ENSP00000363377" "FOXO4"
2046 "4306" "9606.ENSP00000341390" "NR3C2"
2047 "4308" "9606.ENSP00000380897" "TRPM1"
2048 "4311" "9606.ENSP00000353679" "MME"
2049 "4312" "9606.ENSP00000322788" "MMP1"
2050 "4313" "9606.ENSP00000219070" "MMP2"
2051 "4314" "9606.ENSP00000299855" "MMP3"
2052 "4316" "9606.ENSP00000260227" "MMP7"
2053 "4317" "9606.ENSP00000236826" "MMP8"
2054 "4318" "9606.ENSP00000361405" "MMP9"
2055 "4319" "9606.ENSP00000279441" "MMP10"
2056 "4320" "9606.ENSP00000215743" "MMP11"
2057 "4322" "9606.ENSP00000260302" "MMP13"
2058 "4323" "9606.ENSP00000308208" "MMP14"
2059 "4324" "9606.ENSP00000219271" "MMP15"
2060 "4325" "9606.ENSP00000286614" "MMP16"
2061 "4326" "9606.ENSP00000353767" "MMP17"
2062 "4327" "9606.ENSP00000313437" "MMP19"
2063 "4330" "9606.ENSP00000304956" "MN1"
2064 "4331" "9606.ENSP00000261245" "MNAT1"
2065 "4335" "9606.ENSP00000174618" "MNT"
2066 "4338" "9606.ENSP00000380157" "MOCS2"
2067 "4342" "9606.ENSP00000310722" "MOS"
2068 "4343" "9606.ENSP00000350028" "MOV10"
2069 "4345" "9606.ENSP00000420298" "CD200"
2070 "4350" "9606.ENSP00000219431" "MPG"
2071 "4352" "9606.ENSP00000361548" "MPL"
2072 "4353" "9606.ENSP00000225275" "MPO"
2073 "4356" "9606.ENSP00000381425" "MPP3"
2074 "4357" "9606.ENSP00000380318" "MPST"
2075 "4358" "9606.ENSP00000233545" "MPV17"
2076 "4359" "9606.ENSP00000431538" "MPZ"
2077 "4360" "9606.ENSP00000239761" "MRC1"
2078 "4361" "9606.ENSP00000325863" "MRE11A"
2079 "4430" "9606.ENSP00000306382" "MYO1B"
2080 "4435" "9606.ENSP00000388548" "CITED1"
2081 "4436" "9606.ENSP00000233146" "MSH2"
2082 "4440" "9606.ENSP00000257552" "MSI1"
2083 "4478" "9606.ENSP00000353408" "MSN"
2084 "4481" "9606.ENSP00000262101" "MSR1"
2085 "4482" "9606.ENSP00000313921" "MSRA"
2086 "4485" "9606.ENSP00000414287" "MST1"
2087 "4486" "9606.ENSP00000296474" "MST1R"
2088 "4487" "9606.ENSP00000372170" "MSX1"
2089 "4488" "9606.ENSP00000239243" "MSX2"
2090 "4489" "9606.ENSP00000290705" "MT1A"
2091 "4493" "9606.ENSP00000307706" "MT1E"
2092 "4494" "9606.ENSP00000334872" "MT1F"
2093 "4495" "9606.ENSP00000391397" "MT1G"
2094 "4501" "9606.ENSP00000377995" "MT1X"
2095 "4502" "9606.ENSP00000245185" "MT2A"
2096 "4504" "9606.ENSP00000200691" "MT3"
2097 "4512" "9606.ENSP00000354499" "COX1"
2098 "4513" "9606.ENSP00000354876" "COX2"
2099 "4515" "9606.ENSP00000355058" "MTCP1"
2100 "4519" "9606.ENSP00000354554" "CYTB"
2101 "4520" "9606.ENSP00000362127" "MTF1"
2102 "4528" "9606.ENSP00000263629" "MTIF2"
2103 "4535" "9606.ENSP00000354687" "ND1"
2104 "4536" "9606.ENSP00000355046" "ND2"
2105 "4543" "9606.ENSP00000302811" "MTNR1A"
2106 "4544" "9606.ENSP00000257068" "MTNR1B"
2107 "4547" "9606.ENSP00000265517" "MTTP"
2108 "4552" "9606.ENSP00000264668" "MTRR"
2109 "4582" "9606.ENSP00000357380" "MUC1"
2110 "4583" "9606.ENSP00000415183" "MUC2"
2111 "4585" "9606.ENSP00000417498" "MUC4"
2112 "4588" "9606.ENSP00000406861" "MUC6"
2113 "4589" "9606.ENSP00000302021" "MUC7"
2114 "4593" "9606.ENSP00000363571" "MUSK"
2115 "4597" "9606.ENSP00000301012" "MVD"
2116 "4598" "9606.ENSP00000228510" "MVK"
2117 "4600" "9606.ENSP00000333657" "MX2"
2118 "4601" "9606.ENSP00000331152" "MXI1"
2119 "4602" "9606.ENSP00000339992" "MYB"
2120 "4603" "9606.ENSP00000429633" "MYBL1"
2121 "4605" "9606.ENSP00000217026" "MYBL2"
2122 "4609" "9606.ENSP00000367207" "MYC"
2123 "4613" "9606.ENSP00000281043" "MYCN"
2124 "4615" "9606.ENSP00000401399" "MYD88"
2125 "4616" "9606.ENSP00000215631" "GADD45B"
2126 "4617" "9606.ENSP00000228644" "MYF5"
2127 "4618" "9606.ENSP00000228641" "MYF6"
2128 "4619" "9606.ENSP00000226207" "MYH1"
2129 "4620" "9606.ENSP00000245503" "MYH2"
2130 "4621" "9606.ENSP00000226209" "MYH3"
2131 "4622" "9606.ENSP00000255381" "MYH4"
2132 "4624" "9606.ENSP00000348634" "MYH6"
2133 "4626" "9606.ENSP00000384330" "MYH8"
2134 "4627" "9606.ENSP00000216181" "MYH9"
2135 "4628" "9606.ENSP00000269243" "MYH10"
2136 "4629" "9606.ENSP00000379616" "MYH11"
2137 "4632" "9606.ENSP00000307280" "MYL1"
2138 "4633" "9606.ENSP00000228841" "MYL2"
2139 "4634" "9606.ENSP00000292327" "MYL3"
2140 "4635" "9606.ENSP00000347055" "MYL4"
2141 "4636" "9606.ENSP00000383023" "MYL5"
2142 "4637" "9606.ENSP00000446714" "MYL6"
2143 "4638" "9606.ENSP00000353452" "MYLK"
2144 "4640" "9606.ENSP00000300119" "MYO1A"
2145 "4641" "9606.ENSP00000352834" "MYO1C"
2146 "4642" "9606.ENSP00000324527" "MYO1D"
2147 "4643" "9606.ENSP00000288235" "MYO1E"
2148 "4644" "9606.ENSP00000382177" "MYO5A"
2149 "4645" "9606.ENSP00000285039" "MYO5B"
2150 "4646" "9606.ENSP00000358994" "MYO6"
2151 "4647" "9606.ENSP00000386331" "MYO7A"
2152 "4650" "9606.ENSP00000380444" "MYO9B"
2153 "4651" "9606.ENSP00000421280" "MYO10"
2154 "4653" "9606.ENSP00000037502" "MYOC"
2155 "4654" "9606.ENSP00000250003" "MYOD1"
2156 "4656" "9606.ENSP00000241651" "MYOG"
2157 "4659" "9606.ENSP00000261207" "PPP1R12A"
2158 "4660" "9606.ENSP00000384496" "PPP1R12B"
2159 "4661" "9606.ENSP00000327465" "MYT1"
2160 "4664" "9606.ENSP00000336894" "NAB1"
2161 "4665" "9606.ENSP00000300131" "NAB2"
2162 "4666" "9606.ENSP00000448035" "NACA"
2163 "4670" "9606.ENSP00000325376" "HNRNPM"
2164 "4671" "9606.ENSP00000428657" "NAIP"
2165 "4680" "9606.ENSP00000199764" "CEACAM6"
2166 "4683" "9606.ENSP00000265433" "NBN"
2167 "4685" "9606.ENSP00000383392" "NCAM2"
2168 "4686" "9606.ENSP00000364289" "NCBP1"
2169 "4689" "9606.ENSP00000380334" "NCF4"
2170 "4690" "9606.ENSP00000288986" "NCK1"
2171 "4691" "9606.ENSP00000318195" "NCL"
2172 "4692" "9606.ENSP00000332643" "NDN"
2173 "4703" "9606.ENSP00000380505" "NEB"
2174 "4718" "9606.ENSP00000281031" "NDUFC2"
2175 "4729" "9606.ENSP00000327268" "NDUFV2"
2176 "4731" "9606.ENSP00000346196" "NDUFV3"
2177 "4735" "9606.ENSP00000353157" "SEPT2"
2178 "4738" "9606.ENSP00000250495" "NEDD8"
2179 "4739" "9606.ENSP00000368759" "NEDD9"
2180 "4745" "9606.ENSP00000349654" "NELL1"
2181 "4751" "9606.ENSP00000355966" "NEK2"
2182 "4756" "9606.ENSP00000261908" "NEO1"
2183 "4761" "9606.ENSP00000306754" "NEUROD2"
2184 "4762" "9606.ENSP00000317580" "NEUROG1"
2185 "4763" "9606.ENSP00000351015" "NF1"
2186 "4772" "9606.ENSP00000327850" "NFATC1"
2187 "4773" "9606.ENSP00000379330" "NFATC2"
2188 "4774" "9606.ENSP00000360231" "NFIA"
2189 "4775" "9606.ENSP00000300659" "NFATC3"
2190 "4778" "9606.ENSP00000312436" "NFE2"
2191 "4779" "9606.ENSP00000354855" "NFE2L1"
2192 "4780" "9606.ENSP00000380252" "NFE2L2"
2193 "4781" "9606.ENSP00000370340" "NFIB"
2194 "4782" "9606.ENSP00000465655" "NFIC"
2195 "4783" "9606.ENSP00000297689" "NFIL3"
2196 "4784" "9606.ENSP00000380781" "NFIX"
2197 "4790" "9606.ENSP00000226574" "NFKB1"
2198 "4791" "9606.ENSP00000358983" "NFKB2"
2199 "4792" "9606.ENSP00000216797" "NFKBIA"
2200 "4793" "9606.ENSP00000312988" "NFKBIB"
2201 "4794" "9606.ENSP00000275015" "NFKBIE"
2202 "4796" "9606.ENSP00000386239" "TONSL"
2203 "4798" "9606.ENSP00000436926" "NFRKB"
2204 "4800" "9606.ENSP00000345702" "NFYA"
2205 "4801" "9606.ENSP00000240055" "NFYB"
2206 "4803" "9606.ENSP00000358525" "NGF"
2207 "4804" "9606.ENSP00000172229" "NGFR"
2208 "4807" "9606.ENSP00000302189" "NHLH1"
2209 "4808" "9606.ENSP00000322087" "NHLH2"
2210 "4809" "9606.ENSP00000215956" "SNU13"
2211 "4814" "9606.ENSP00000364595" "NINJ1"
2212 "4818" "9606.ENSP00000221978" "NKG7"
2213 "4820" "9606.ENSP00000232978" "NKTR"
2214 "4821" "9606.ENSP00000366347" "NKX2-2"
2215 "4824" "9606.ENSP00000370253" "NKX3-1"
2216 "4825" "9606.ENSP00000295886" "NKX6-1"
2217 "4826" "9606.ENSP00000062104" "NNAT"
2218 "4828" "9606.ENSP00000378089" "NMB"
2219 "4829" "9606.ENSP00000258042" "NMBR"
2220 "4830" "9606.ENSP00000013034" "NME1"
2221 "4831" "9606.ENSP00000376886" "NME2"
2222 "4837" "9606.ENSP00000299964" "NNMT"
2223 "4838" "9606.ENSP00000287139" "NODAL"
2224 "4839" "9606.ENSP00000382392" "NOP2"
2225 "4841" "9606.ENSP00000276079" "NONO"
2226 "4842" "9606.ENSP00000337459" "NOS1"
2227 "4846" "9606.ENSP00000297494" "NOS3"
2228 "4851" "9606.ENSP00000277541" "NOTCH1"
2229 "4852" "9606.ENSP00000242152" "NPY"
2230 "4854" "9606.ENSP00000263388" "NOTCH3"
2231 "4856" "9606.ENSP00000259526" "NOV"
2232 "4861" "9606.ENSP00000405290" "NPAS1"
2233 "4862" "9606.ENSP00000338283" "NPAS2"
2234 "4863" "9606.ENSP00000278612" "NPAT"
2235 "4864" "9606.ENSP00000269228" "NPC1"
2236 "4867" "9606.ENSP00000313169" "NPHP1"
2237 "4868" "9606.ENSP00000368190" "NPHS1"
2238 "4878" "9606.ENSP00000365663" "NPPA"
2239 "4879" "9606.ENSP00000365651" "NPPB"
2240 "4881" "9606.ENSP00000357669" "NPR1"
2241 "4883" "9606.ENSP00000265074" "NPR3"
2242 "4885" "9606.ENSP00000265634" "NPTX2"
2243 "4886" "9606.ENSP00000354652" "NPY1R"
2244 "4887" "9606.ENSP00000332591" "NPY2R"
2245 "4889" "9606.ENSP00000339377" "NPY5R"
2246 "4893" "9606.ENSP00000358548" "NRAS"
2247 "4897" "9606.ENSP00000368314" "NRCAM"
2248 "4898" "9606.ENSP00000346890" "NRDC"
2249 "4899" "9606.ENSP00000223190" "NRF1"
2250 "4901" "9606.ENSP00000380193" "NRL"
2251 "4902" "9606.ENSP00000302648" "NRTN"
2252 "4904" "9606.ENSP00000361626" "YBX1"
2253 "4907" "9606.ENSP00000257770" "NT5E"
2254 "4908" "9606.ENSP00000397297" "NTF3"
2255 "4909" "9606.ENSP00000301411" "NTF4"
2256 "4915" "9606.ENSP00000277120" "NTRK2"
2257 "4916" "9606.ENSP00000354207" "NTRK3"
2258 "4917" "9606.ENSP00000293973" "NTN3"
2259 "4919" "9606.ENSP00000360120" "ROR1"
2260 "4920" "9606.ENSP00000364860" "ROR2"
2261 "4921" "9606.ENSP00000356898" "DDR2"
2262 "4922" "9606.ENSP00000256010" "NTS"
2263 "4923" "9606.ENSP00000359532" "NTSR1"
2264 "4924" "9606.ENSP00000263273" "NUCB1"
2265 "4925" "9606.ENSP00000436455" "NUCB2"
2266 "4926" "9606.ENSP00000377298" "NUMA1"
2267 "4927" "9606.ENSP00000458954" "NUP88"
2268 "4929" "9606.ENSP00000344479" "NR4A2"
2269 "4935" "9606.ENSP00000417161" "GPR143"
2270 "4939" "9606.ENSP00000342278" "OAS2"
2271 "4940" "9606.ENSP00000228928" "OAS3"
2272 "4943" "9606.ENSP00000365962" "TBC1D25"
2273 "4946" "9606.ENSP00000464146" "OAZ1"
2274 "4948" "9606.ENSP00000346659" "OCA2"
2275 "4951" "9606.ENSP00000257627" "OCM2"
2276 "4953" "9606.ENSP00000234111" "ODC1"
2277 "4957" "9606.ENSP00000361882" "ODF2"
2278 "4958" "9606.ENSP00000364700" "OMD"
2279 "4968" "9606.ENSP00000306561" "OGG1"
2280 "4969" "9606.ENSP00000262551" "OGN"
2281 "4973" "9606.ENSP00000309124" "OLR1"
2282 "4974" "9606.ENSP00000247271" "OMG"
2283 "4976" "9606.ENSP00000354681" "OPA1"
2284 "4982" "9606.ENSP00000297350" "TNFRSF11B"
2285 "4983" "9606.ENSP00000347710" "OPHN1"
2286 "4985" "9606.ENSP00000234961" "OPRD1"
2287 "4986" "9606.ENSP00000265572" "OPRK1"
2288 "4987" "9606.ENSP00000336764" "OPRL1"
2289 "4988" "9606.ENSP00000394624" "OPRM1"
2290 "4990" "9606.ENSP00000328596" "SIX6"
2291 "4991" "9606.ENSP00000327585" "OR1D2"
2292 "4992" "9606.ENSP00000305424" "OR1F1"
2293 "4993" "9606.ENSP00000307726" "OR2C1"
2294 "4994" "9606.ENSP00000313803" "OR3A1"
2295 "4995" "9606.ENSP00000386180" "OR3A2"
2296 "4998" "9606.ENSP00000360621" "ORC1"
2297 "4999" "9606.ENSP00000234296" "ORC2"
2298 "5000" "9606.ENSP00000264169" "ORC4"
2299 "5001" "9606.ENSP00000297431" "ORC5"
2300 "5002" "9606.ENSP00000307859" "SLC22A18"
2301 "5004" "9606.ENSP00000259396" "ORM1"
2302 "5005" "9606.ENSP00000394936" "ORM2"
2303 "5007" "9606.ENSP00000263847" "OSBP"
2304 "5008" "9606.ENSP00000215781" "OSM"
2305 "5010" "9606.ENSP00000064724" "CLDN11"
2306 "5013" "9606.ENSP00000282549" "OTX1"
2307 "5015" "9606.ENSP00000343819" "OTX2"
2308 "5017" "9606.ENSP00000337862" "OVOL1"
2309 "5018" "9606.ENSP00000285848" "OXA1L"
2310 "5019" "9606.ENSP00000196371" "OXCT1"
2311 "5020" "9606.ENSP00000217386" "OXT"
2312 "5021" "9606.ENSP00000324270" "OXTR"
2313 "5024" "9606.ENSP00000263314" "P2RX3"
2314 "5025" "9606.ENSP00000336607" "P2RX4"
2315 "5027" "9606.ENSP00000442349" "P2RX7"
2316 "5028" "9606.ENSP00000304767" "P2RY1"
2317 "5029" "9606.ENSP00000310305" "P2RY2"
2318 "5030" "9606.ENSP00000363643" "P2RY4"
2319 "5031" "9606.ENSP00000309771" "P2RY6"
2320 "5033" "9606.ENSP00000263556" "P4HA1"
2321 "5034" "9606.ENSP00000327801" "P4HB"
2322 "5036" "9606.ENSP00000302886" "PA2G4"
2323 "5037" "9606.ENSP00000261313" "PEBP1"
2324 "5042" "9606.ENSP00000281589" "PABPC3"
2325 "5045" "9606.ENSP00000268171" "FURIN"
2326 "5047" "9606.ENSP00000277508" "PAEP"
2327 "5048" "9606.ENSP00000380378" "PAFAH1B1"
2328 "5052" "9606.ENSP00000262746" "PRDX1"
2329 "5054" "9606.ENSP00000223095" "SERPINE1"
2330 "5055" "9606.ENSP00000299502" "SERPINB2"
2331 "5058" "9606.ENSP00000278568" "PAK1"
2332 "5062" "9606.ENSP00000314067" "PAK2"
2333 "5063" "9606.ENSP00000353864" "PAK3"
2334 "5067" "9606.ENSP00000263665" "CNTN3"
2335 "5068" "9606.ENSP00000304311" "REG3A"
2336 "5069" "9606.ENSP00000330658" "PAPPA"
2337 "5071" "9606.ENSP00000355865" "PARK2"
2338 "5073" "9606.ENSP00000387911" "PARN"
2339 "5074" "9606.ENSP00000328088" "PAWR"
2340 "5075" "9606.ENSP00000381499" "PAX1"
2341 "5076" "9606.ENSP00000396259" "PAX2"
2342 "5078" "9606.ENSP00000339906" "PAX4"
2343 "5080" "9606.ENSP00000368401" "PAX6"
2344 "5081" "9606.ENSP00000364524" "PAX7"
2345 "5083" "9606.ENSP00000355245" "PAX9"
2346 "5087" "9606.ENSP00000405890" "PBX1"
2347 "5089" "9606.ENSP00000364190" "PBX2"
2348 "5090" "9606.ENSP00000362588" "PBX3"
2349 "5091" "9606.ENSP00000377527" "PC"
2350 "5093" "9606.ENSP00000305556" "PCBP1"
2351 "5096" "9606.ENSP00000419027" "PCCB"
2352 "5097" "9606.ENSP00000287008" "PCDH1"
2353 "5098" "9606.ENSP00000312070" "PCDHGC3"
2354 "5100" "9606.ENSP00000367177" "PCDH8"
2355 "5101" "9606.ENSP00000367096" "PCDH9"
2356 "5104" "9606.ENSP00000333203" "SERPINA5"
2357 "5105" "9606.ENSP00000319814" "PCK1"
2358 "5106" "9606.ENSP00000216780" "PCK2"
2359 "5108" "9606.ENSP00000327077" "PCM1"
